Title,cluster
Đối với mình thì công ty phù hợp để gắn bó,1
Nơi mà mọi ý kiến đóng góp đều được lắng nghe,0
Công ty đáng để thử cống hiến,3
Glad to be a part of Samsung,0
Incredible culture and CSR activities,1
Great place to work for,0
World's best from Vietnam,3
"Hơn cả là một công ty, mà là một người bạn đồng hành",1
"Vừa là nhà máy sản xuất, vừa là trung tâm R&D, trải nghiệm thú vị",0
MNC company with competitive compensations & benefits,3
Tận tay làm các sản phẩm mà có thể thấy trực tiếp trên thị trường rất tuyệt,2
Công ty mà mình yêu thích,3
Môi trường cực tốt là gắn bó ổn định,2
Công ty luôn có trách nhiệm xã hội và các hoạt động cộng đồng,1
Công ty tuyệt cà là vời của tui :)),1
"Công ty lớn, chế độ phúc lợi cạnh tranh, chăm chỉ thì sẽ thăng tiến nhanh",1
Samsung thì không có gì để lăn tăn nữa các bạn ơi,0
Vietnam best working place,0
"Công ty có rất nhiều benefits, đáng để gắn bó lâu dài",3
"Công ty trả lương, thưởng, OT rõ ràng",1
"Môi trường cạnh tranh, nhân viên giỏi, năng động",3
"Nhân viên đã làm được 4 năm, và vẫn đang làm",3
Công ty tốt để phát triển cho các bạn freshers,1
"Good working place, work-life balance",0
"Môi trường ổn, benefits cạnh tranh, thích hợp long-term",3
Nhiều cơ hội để các bạn freshers học hỏi,1
"Good culture, friendly co-workers",3
World' best from Vietnam,3
Phúc lợi dành cho nhân viên rất nhiều !,3
Công ty ổn định,1
Good environment where employee can commit,3
"Môi trường ổn định, công ty lớn",3
Great place to contribute,0
"Chế độ ổn, công ty lắng nghe nhân viên",1
Create a force for good for employee,3
Nói chung là mình cảm thấy enjoy khi làm việc ở đây,3
"Công ty phúc lợi cạnh tranh, đáng để gắn bó lâu dài",3
"Competitive benefits, friendly & supportive colleagues",3
Fast-paced working environment,3
Good working environment,3
Mỗi ngày đi làm là một ngày vui,1
"Ở góc độ Fresher thì mình thấy công ty ổn, đào tạo bài bản",1
"Nhiều cơ hội phát triển, tập đoàn lớn",1
"Môi trường năng động, Nhiều cơ hội học hỏi và phát triển",2
"Cấp trên thân thiện, đồng nghiệp hòa thuận",0
"Công ty lớn, phúc lợi tốt, phù hợp các bạn thích ổn định",3
"Work-life balance, đáng để cống hiến",0
Công ty phù hợp để gắn bó lâu dài,3
"Làm hết mình, chơi hết sức cùng tụi tui",1
"Được tính OT, work-life balance",0
A multinational company is worth staying for long term,3
Môi trường làm việc năng động,2
"Lương đầu vào cạnh tranh, phúc lợi tốt",3
"Môi trường năng động, nhiều phúc lợi và teambuilding",2
"Great benefits, friendly colleagues",3
Môi trường làm việc lý tưởng với chế độ lương thưởng phúc lợi đầy đủ,3
Rất thích làm việc ở Samsung !!!!,0
Rất là thích khi làm việc tại Samsung SEHC,0
Rất là over hợp luôn,3
"Môi trường trẻ năng động, lương thưởng chính sách rõ ràng.",2
"Công ty tốt, phù hợp với anh em thích ổn định",3
"Môi trường thân thiện, phúc lợi khá nhiều và cạnh tranh, có thể làm lâu dài",3
"Lương, chế độ cạnh tranh",3
Phúc lợi cạnh tranh,3
"SEHC chế độ ổn, hãy nhanh ứng tuyển các bạn ơi !",3
Fresher hay Senior thì cũng sẽ hợp,1
"Công ty lớn, chế độ cũng ổn",1
"Môi trường ổn, nên trải nghiệm thử",3
"Phúc lợi ổn, có tính thêm lương OT",3
Chính sách đào tạo freshers rất bài bản,0
Công ty đáng để thử,1
Môi trường rất đáng để cống hiến dành cho các bạn trẻ,2
"Công ty Hàn, chế độ ổn",3
"Công ty của Hàn, chế độ tốt",2
"Thưởng, quà khá nhiều",1
Multinational company with competitive benefits,3
"Phúc lợi rất tốt, có tính OT",2
"Làm việc flexible, chế độ ổn",1
"Phúc lợi tốt, được tính OT",2
"Môi trường trẻ, năng động",2
Chế độ tốt,1
"Môi trường, lương",3
Global company with competitive benefits,3
"Chế độ phúc lợi ổn, nên thử",3
Môi trường MNC chế độ cạnh tranh,2
"Môi trường ổn, thưởng 2 lần/năm",3
Môi trường tốt và chuyên nghiệp,2
"Công ty thưởng ổn, văn phòng rộng",1
Môi trường đáng để Junior/Fresher phát triển,2
"Công ty ổn định, phúc lợi ok",3
"Chế độ phúc lợi tốt, đáng để cống hiến",2
Môi trường nhiều hoạt động teambuilding,3
"Chế độ ổn, freshers nên thử",1
Môi trường có thể gắn bó,3
Môi trường làm việc ổn,2
Khởi đầu cho fresher khá ok,1
Môi trường khá ổn và chế độ cạnh tranh,3
Nói chung là các bạn fresher hoặc senior level nên thử,1
Môi trường làm việc,2
"Đồng nghiệp vui vẻ, chính sách tốt",0
Môi trường nhiều hoạt động teambuilding,3
Môi trường ổn,3
Review from dev,1
Môi trường làm việc ổn,2
Tập đoàn lớn,1
Công ty phù hợp cho người muốn an nhàn,1
Môi trường làm việc hiện đại,2
"Môi trường làm việc tốt,",2
"Môi trường tạm được, lương tăng rất chậm",3
"Sếp tốt, môi trường làm việc tập trung",2
Rất tốt để phát triển sự nghiệp,2
"Phúc lợi tốt, môi trường làm việc thân thiện",2
"Môi trường làm việc trẻ, năng động",2
"Môi trường làm việc tốt, sếp thân thiện.",2
"Đồng nghiệp tốt, môi trường thoải mái.",2
Công ty thích hợp dưỡng già,0
Thích hợp sv mới ra trường,0
"Tech stack tệ, không cải thiện, không phù hợp cho người muốn học hỏi",1
Môi trường làm việc tốt,2
"Môi trường tốt, sếp tốt. Các dự án về IOT khá hay và đáng để học hỏi.",0
"Đồng nghiệp thân thiện, trang thiết bị phục vụ công việc xịn xò",3
Samsung Electronics HCMC CE Complex,0
Môi trường làm việc tuyệt vời,2
Nhân viên cũ,1
"Môi trường trẻ, đồng nghiệp fun.",2
"[VD SW R&D] Môi trường tốt, học hỏi được nhiều kinh nghiệm",0
Đánh giá Công ty Sapo,1
Công ty khá tốt,1
Văn phòng OK,3
"Môi trường tốt, công nghệ mới học hỏi được nhiều",2
Review từ 1 DEV sau nửa năm nghỉ việc,1
"Môi trường ổn, lương thấp",3
Môi trường tốt,2
Nhiều bài toán hay để phát triển,2
Không nên gia nhập Sapo,1
Review 1 năm gắn bó với công ty,1
Sếp tâm lý,0
Phù hợp với sinh viên mới ra trường,0
Review của 1 cựu trưởng nhóm,2
"Công nghệ phát triển sâu, rất tốt để phát triển",2
Môi trường làm việc tốt,2
"Sếp tốt, môi trường trẻ, phù hợp với fresher",2
"Môi trường trẻ, năng động",2
"Sếp tốt, đồng nghiệp thân thiện, môi trường tốt để học hỏi cho fresher",0
"Môi trường trẻ, năng động phù hợp cho các bạn trẻ muốn phát triển bản thân",2
Văn hóa làm việc Bắc Âu cùng sự cân bằng giữa công việc và cuộc sống,3
Bắc Âu – Hình Mẫu Lý Tưởng Cho Môi Trường Làm Việc Hiện Đại,3
[Lumera] Good place to work,0
Wonderful for work,3
Môi trường làm việc chuyên nghiệp theo văn hóa Bắc Âu,2
Good for me,3
Môi trường làm việc chuyên nghiệp và rất nhiều cơ hội được vi vu Châu Âu,2
[Lumera VN] Looking back at the year,0
Nơi làm việc tuyệt vời theo phong cách Bắc Âu,2
Môi trường tốt,2
Môi trường và nơi làm việc tuyệt vời,2
Rất hài lòng,3
"work life balance, quan tâm đến nhân viên",0
Ai cũng rất nên trải nghiệm mô hình quản lý phẳng nếu có cơ hội,0
Môi trường làm việc tốt,2
Số ít công ty dc làm hybrid ở hà nội. Range lương top. Mỗi năm đi châu Âu 1 lần,1
"Môi trường làm việc thỏa mái, đồng nghiệp thân thiện, chế độ phúc lợi siêu tốt",2
"Môi trường làm việc Bắc Âu cân bằng, cởi mở và thân thiện",3
"Môi trường làm việc Bắc Âu cân bằng ,thân thiện, chế độ phúc lợi cao cấp",3
Môi trường làm việc chuyên nghiệp + Đồng nghiệp thân thiện,3
Môi trường làm việc đáng mơ ước,2
Môi trường làm việc tốt,2
"Môi trường làm việc chuyên nghiệp, đồng nghiệp thân thiện.",3
"Môi trường tốt, văn phòng đẹp",2
Môi trường làm việc tốt,2
"Chế độ phúc lợi cao cấp, môi trường cởi mở văn minh",3
"Môi trường làm việc Bắc Âu cân bằng, thân thiện, chế độ tốt",2
"Môi trường tốt, đồng nghiệp hoà đồng và vui vẻ.",0
"Môi trường tốt, work life balance",0
"Môi trường chuyên nghiệp, thoải mái, cơ sở vật chất tốt, không OT",3
Môi trường Bắc Âu Work Life Balance,2
Work life balance,0
"Môi trường Bắc Âu, Work life balance",2
"Môi trường làm việc chuyên nghiệp, thân thiện, thoải mái",2
"Chế độ tốt, con người rất nice và supportive",1
"Môi trường Bắc Âu, thân thiện, nhiệt huyết và chất lượng rất cao",2
"Môi trường thoải mái, supportive",2
"Gần gũi và ấm áp, đáng để trải nghiệm và gắn bó dài lâu.",3
"Công ty châu Âu, chế độ tốt",1
"Môi trường tốt, nhiều việc",2
"Môi trường thân thiện, chế độ tốt",2
Môi trường làm việc theo văn hóa Bắc Âu và chế độ tốt,1
"Môi trường làm việc Bắc Âu chuyên nghiệp, gần gũi và thân thiện",3
"Môi trường Bắc Âu thân thiện, nhân viên đều được cấp Macbook đời mới.",3
Môi trường làm việc tốt. Đồng nghiệp thân thiện,2
Công ty rất tốt. Highly recommend!,0
Công ty có chính sách tốt,2
Môi trường tuyệt vời để thể hiện phát triển kinh nghiệm bản thân lâu dài,2
Công ty tốt,1
Scandinavian Software Park & Những trải nghiệm nhân viên,0
"Nơi tuyệt vời để làm việc, cống hiến và xây dựng sự nghiệp",2
Chuyên nghiệp nhưng vẫn gần gũi,3
"Công ty tốt, chế độ ngon",1
"Chuyên nghiệp, chuẩn chỉnh nhưng gần gũi và thân thiện. Môi trường bắc âu hay!",3
Môi trường phù hợp để gắn bó lâu dài,3
Môi trường làm việc Bắc Âu thật tuyệt vời,2
"Môi trường thân thiện, chế độ tốt",2
"Công ty lớn, lương thưởng ổn",3
"Công việc ổn định, môi trường làm việc thoải mái",2
"Phúc lợi ổn, công việc ổn định, hạn chế OT",3
Không quá áp lực như những công ty khác.,1
"Sếp tốt, mọi người trong team rất nhiệt tình",0
Đáng để làm việc,2
"Môi trường tốt, mọi người hoà đồng vui vẻ",0
"Môi trường năng động, chuyên nghiệp, lương khá tốt so với mặt bằng.",2
Thời gian linh hoạt,2
"Công việc hấp dẫn, đa dạng, học hỏi được nhiều kiến thức mới",0
"Tốt , thích hợp cho các bạn fresher",1
Good company with huge knowledge,3
Product hấp dẫn,1
Môi trường làm việc Ổn,2
Binh thuong,0
"Product tốt, cách quản lí chưa tốt",1
Mọi thứ đều tốt trừ lương,3
Phù hợp ai muốn lam Product lớn/rèn khả năng làm việc cường độ cao,2
Not a Good benefit,3
Công ty của Thụy Sĩ,1
Moi truong lam viec on,3
"Very interesting product, lovely teamates",1
Great workplace,3
"Good workplace, professional culture",3
Công ty rất ok,1
"Good & fast recruitment process, home-office allowed, excellent environment",3
Một môi trường phát triển bản thân rất tốt,2
"Môi trường thoải mái, tạo điều kiện phát triển kèm theo lương thưởng",2
Công ty môi trường ổn định,3
Môi trường tốt để phát triển cá nhân,2
"Sếp cực thân thiện, môi trường thoải mái",2
Môi trường làm việc thoải mái,2
Môi trường tốt cho fresher,2
"Mức lương phù hợp, công việc thoải mái nhưng về lâu dài sẽ nhàm chán",3
EXCELLENT Company,3
Đãi ngộ công ty tốt,1
"Môi trường tốt cho anh em Dev mảng tài chính, ngân hàng, chứng khoán, bảo hiểm",2
Môi trường tạm ổn cho người thích ổn định 1 công việc,3
"Môi trường vui vẻ, thân thiện",3
"Sếp tốt, đồng nghiệp thân thiện.",0
"Lương, đãi ngộ tốt, môi trường trẻ, học hỏi được nhiều",2
Chế độ phúc lợi tốt,2
Trải nghiệm và rút kinh nghiệm thực tế.,0
"Lương và đãi ngộ khá, môi trường trẻ",2
Product Manager,1
Làm việc hoà đồng,0
"Môi trường siêu đỉnh, benefit tốt. Đồng nghiệp tuỳ team",0
